,Player,Season,Team,Tournament-fullname,Tournament,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating
4579,Julian Brandt,2014/2015,Bayer Leverku..,Europe-UEFA-Champions-League,UCL,5,119,9,2,7,6.11
4580,Julian Brandt,2013/2014,Bayer Leverku..,Europe-UEFA-Champions-League,UCL,2,68,-,-,-,5.92
4581,Julian Brandt,2013/2014,Bayer Leverku..,Germany-Bundesliga,GB,12,597,21,7,14,6.66
4582,Timo Werner,2017/2018,RasenBallspor..,Germany-Bundesliga,GB,32,2493,39,15,24,6.9
4583,Timo Werner,2017/2018,RasenBallspor..,Europe-UEFA-Europa-League,UEL,5,445,-,-,-,7.48
4584,Timo Werner,2017/2018,RasenBallspor..,Europe-UEFA-Champions-League,UCL,6,331,5,1,4,6.79
4585,Timo Werner,2016/2017,RasenBallspor..,Germany-Bundesliga,GB,31,2435,73,27,46,7.29
4586,Timo Werner,2015/2016,VfB Stuttgart,Germany-Bundesliga,GB,33,2200,166,39,127,6.44
4587,Timo Werner,2014/2015,VfB Stuttgart,Germany-Bundesliga,GB,32,1625,75,21,54,6.4
4588,Timo Werner,2013/2014,VfB Stuttgart,Germany-Bundesliga,GB,30,1549,63,21,42,6.63
4589,Hirving Lozano,2017/2018,PSV Eindhoven,,NE,29,2350,52,18,34,7.9
4590,Hwang Hee-chan,2017/2018,Salzburg,Europe-UEFA-Europa-League,UEL,9,491,21,6,15,6.63
4591,Hwang Hee-chan,2016/2017,Salzburg,Europe-UEFA-Europa-League,UEL,3,52,5,1,4,6.66
4592,Ruben Loftus-Cheek,2017/2018,Crystal Palac..,England-Premier-League,EPL,24,1875,87,32,55,7.08
4593,Ruben Loftus-Cheek,2016/2017,Chelsea,England-Premier-League,EPL,6,31,1,1,-,6.09
4594,Ruben Loftus-Cheek,2015/2016,Chelsea,Europe-UEFA-Champions-League,UCL,1,77,1,1,-,8.16
4595,Ruben Loftus-Cheek,2015/2016,Chelsea,England-Premier-League,EPL,13,408,15,7,8,6.49
4596,Ruben Loftus-Cheek,2015,England U21,International-EURO-U-21,IEU,2,44,1,-,1,6.55
4597,Ruben Loftus-Cheek,2014/2015,Chelsea,Europe-UEFA-Champions-League,UCL,1,7,-,-,-,6.52
4598,Ruben Loftus-Cheek,2014/2015,Chelsea,England-Premier-League,EPL,3,134,2,1,1,6.33
4599,Dávinson Sánchez,2017/2018,Tottenham,Europe-UEFA-Champions-League,UCL,8,720,23,10,13,6.74
4600,Dávinson Sánchez,2017/2018,Tottenham,England-Premier-League,EPL,31,2535,135,73,62,6.94
4601,Dávinson Sánchez,2016/2017,Ajax,Netherlands-Eredivisie,NE,32,2764,127,76,51,7.31
4602,Dávinson Sánchez,2016/2017,Ajax,Europe-UEFA-Europa-League,UEL,12,1080,58,33,25,7.24
4603,Alex Iwobi,2017/2018,Arsenal,Europe-UEFA-Europa-League,UEL,6,335,3,1,2,6.83
4604,Alex Iwobi,2017/2018,Arsenal,England-Premier-League,EPL,26,1844,17,3,14,6.88
4605,Alex Iwobi,2016/2017,Arsenal,Europe-UEFA-Champions-League,UCL,7,411,3,-,3,6.41
4606,Alex Iwobi,2016/2017,Arsenal,England-Premier-League,EPL,26,1463,14,4,10,6.72
4607,Alex Iwobi,2015/2016,Arsenal,Europe-UEFA-Champions-League,UCL,2,77,-,-,-,6.29
4608,Alex Iwobi,2015/2016,Arsenal,England-Premier-League,EPL,13,632,7,1,6,6.78
4609,Dele Alli,2017/2018,Tottenham,Europe-UEFA-Champions-League,UCL,5,427,10,3,7,7.73
4610,Dele Alli,2017/2018,Tottenham,England-Premier-League,EPL,36,2972,82,30,52,7.09
4611,Dele Alli,2016/2017,Tottenham,Europe-UEFA-Champions-League,UCL,6,532,9,7,2,6.89
4612,Dele Alli,2016/2017,Tottenham,England-Premier-League,EPL,37,3045,40,14,26,7.35
4613,Dele Alli,2016/2017,Tottenham,Europe-UEFA-Europa-League,UEL,2,129,3,1,2,5.59
4614,Dele Alli,2015/2016,Tottenham,Europe-UEFA-Europa-League,UEL,9,627,10,5,5,6.85
4615,Dele Alli,2015/2016,Tottenham,England-Premier-League,EPL,33,2482,81,37,44,7.35
4616,Dele Alli,2016,England,International-European-Championship,UEC,4,301,10,5,5,6.79
4617,Jan Bednarek,2017/2018,Southampton,,EPL,5,428,24,7,17,6.67
4618,Andreas Christensen,2017/2018,Chelsea,Europe-UEFA-Champions-League,UCL,6,454,13,6,7,6.45
4619,Andreas Christensen,2017/2018,Chelsea,England-Premier-League,EPL,27,2071,85,56,29,6.8
4620,Andreas Christensen,2016/2017,Borussia M.Gl..,Germany-Bundesliga,GB,31,2782,125,85,40,7.01
4621,Andreas Christensen,2016/2017,Borussia M.Gl..,Europe-UEFA-Champions-League,UCL,4,360,4,2,2,6.5
4622,Andreas Christensen,2016/2017,Borussia M.Gl..,Europe-UEFA-Europa-League,UEL,3,270,12,8,4,7.61
4623,Andreas Christensen,2015/2016,Borussia M.Gl..,Germany-Bundesliga,GB,31,2790,152,91,61,7.08
4624,Andreas Christensen,2015/2016,Borussia M.Gl..,Europe-UEFA-Champions-League,UCL,5,450,17,10,7,7.1
4625,Andreas Christensen,2015,Denmark U21,International-EURO-U-21,IEU,4,360,9,6,3,6.67
4626,Andreas Christensen,2014/2015,Chelsea,England-Premier-League,EPL,1,12,-,-,-,6.08
4627,Marco Asensio,2017/2018,Real Madrid,Spain-La-Liga,SLL,32,1839,6,3,3,7.02
4628,Marco Asensio,2017/2018,Real Madrid,Europe-UEFA-Champions-League,UCL,12,475,4,-,4,6.67
4629,Marco Asensio,2016/2017,Real Madrid,Spain-La-Liga,SLL,23,1077,7,5,2,6.84
4630,Marco Asensio,2016/2017,Real Madrid,Europe-UEFA-Champions-League,UCL,8,225,1,1,-,6.72
4631,Marco Asensio,2015/2016,Espanyol,Spain-La-Liga,SLL,34,2833,28,10,18,7.03
4632,Leroy Sané,2017/2018,Manchester Ci..,Europe-UEFA-Champions-League,UCL,9,653,7,1,6,6.82
4633,Leroy Sané,2017/2018,Manchester Ci..,England-Premier-League,EPL,32,2423,30,16,14,7.54
4634,Leroy Sané,2016/2017,Manchester Ci..,Europe-UEFA-Champions-League,UCL,4,281,3,1,2,7.31
4635,Leroy Sané,2016/2017,Manchester Ci..,England-Premier-League,EPL,26,1788,39,19,20,7.06
4636,Leroy Sané,2015/2016,Schalke 04,Germany-Bundesliga,GB,33,2314,86,30,56,7.1
4637,Leroy Sané,2015/2016,Schalke 04,Europe-UEFA-Europa-League,UEL,7,547,26,9,17,7.33
4638,Leroy Sané,2014/2015,Schalke 04,Germany-Bundesliga,GB,13,607,39,11,28,6.64
4639,Leroy Sané,2014/2015,Schalke 04,Europe-UEFA-Champions-League,UCL,1,61,3,1,2,7.67
4640,Leroy Sané,2016,Germany,International-European-Championship,UEC,1,11,-,-,-,5.95
4641,Leroy Sané,2013/2014,Schalke 04,Germany-Bundesliga,GB,1,16,-,-,-,6.31
4642,Ramadan Sobhi,2017/2018,Stoke,England-Premier-League,EPL,24,1234,28,11,17,6.46
4643,Ramadan Sobhi,2016/2017,Stoke,England-Premier-League,EPL,17,849,11,3,8,6.48
4644,Rodrigo Bentancur,2017/2018,Juventus,Italy-Serie-A,ISA,20,568,16,11,5,6.41
4645,Rodrigo Bentancur,2017/2018,Juventus,Europe-UEFA-Champions-League,UCL,5,291,5,4,1,6.51
4646,Rodrigo Bentancur,2016/2017,Boca Juniors,Argentina-Primera-División,APD,22,1836,45,24,21,7.03
4647,Rodrigo Bentancur,2016,Boca Juniors,Argentina-Primera-División,APD,11,669,22,9,13,6.6
4648,Maxi Gómez,2017/2018,Celta Vigo,,SLL,36,3078,193,89,104,6.95
4649,Saeid Ezatolahi,2017/2018,Amkar,Russia-Premier-League,RPL,15,996,83,56,27,6.99
4650,Saeid Ezatolahi,2016/2017,FC Rostov,Russia-Premier-League,RPL,10,515,17,9,8,6.53
4651,Saeid Ezatolahi,2016/2017,Anzhi Makhach..,Russia-Premier-League,RPL,10,404,25,20,5,6.55
4652,Saeid Ezatolahi,2016/2017,FC Rostov,Europe-UEFA-Champions-League,UCL,2,2,2,-,2,6.0
4653,Saeid Ezatolahi,2015/2016,FC Rostov,Russia-Premier-League,RPL,1,8,-,-,-,6.05
4654,Youssef Aït Bennasser,2017/2018,Caen,France-Ligue-1,FL1,27,2054,56,23,33,6.72
4655,Youssef Aït Bennasser,2016/2017,Nancy,France-Ligue-1,FL1,26,1934,45,18,27,6.69
4656,Sofyan Amrabat,2017/2018,Feyenoord,Europe-UEFA-Champions-League,UCL,6,528,11,7,4,6.59
4657,Sofyan Amrabat,2017/2018,Feyenoord,Netherlands-Eredivisie,NE,21,1190,37,25,12,6.73
4658,Sofyan Amrabat,2016/2017,FC Utrecht,Netherlands-Eredivisie,NE,34,2823,75,27,48,7.06
4659,Sofyan Amrabat,2015/2016,FC Utrecht,Netherlands-Eredivisie,NE,11,640,15,7,8,6.75
4660,Sofyan Amrabat,2014/2015,FC Utrecht,Netherlands-Eredivisie,NE,4,205,11,2,9,6.53
4661,Rúben Dias,2017/2018,Benfica,Portugal-Liga-NOS,PLN,24,2151,87,46,41,6.95
4662,Rúben Dias,2017/2018,Benfica,Europe-UEFA-Champions-League,UCL,2,180,7,4,3,6.55
4663,Gonçalo Guedes,2017/2018,Valencia,Spain-La-Liga,SLL,33,2444,26,11,15,7.16
4664,Gonçalo Guedes,2017/2018,Paris Saint G..,France-Ligue-1,FL1,1,4,-,-,-,6.19
4665,Gonçalo Guedes,2016/2017,Benfica,Portugal-Liga-NOS,PLN,16,1195,18,7,11,7.07
4666,Gonçalo Guedes,2016/2017,Benfica,Europe-UEFA-Champions-League,UCL,6,422,11,2,9,7.22
4667,Gonçalo Guedes,2016/2017,Paris Saint G..,France-Ligue-1,FL1,7,140,1,-,1,6.28
4668,Gonçalo Guedes,2015/2016,Benfica,Europe-UEFA-Champions-League,UCL,7,496,14,5,9,6.86
4669,Ousmane Dembélé,2017/2018,Barcelona,Spain-La-Liga,SLL,17,931,7,1,6,7.15
4670,Ousmane Dembélé,2017/2018,Barcelona,Europe-UEFA-Champions-League,UCL,3,143,3,1,2,6.91
4671,Ousmane Dembélé,2016/2017,Borussia Dort..,Germany-Bundesliga,GB,32,2042,35,6,29,7.44
4672,Ousmane Dembélé,2016/2017,Borussia Dort..,Europe-UEFA-Champions-League,UCL,10,770,17,5,12,7.5
4673,Ousmane Dembélé,2015/2016,Rennes,France-Ligue-1,FL1,26,1937,34,8,26,7.55
4674,Duje Caleta-Car,2017/2018,Salzburg,Europe-UEFA-Europa-League,UEL,13,1170,51,38,13,6.85
4675,Duje Caleta-Car,2016/2017,Salzburg,Europe-UEFA-Europa-League,UEL,3,270,12,12,-,7.25
4676,Duje Caleta-Car,2014/2015,Salzburg,Europe-UEFA-Europa-League,UEL,1,90,4,4,-,6.69
4677,Ola Aina,2017/2018,Hull,England-Championship,EC,44,3823,178,102,76,7.09
4678,Ola Aina,2016/2017,Chelsea,England-Premier-League,EPL,3,25,-,-,-,6.12
4679,Chidozie Awaziem,2017/2018,Nantes,,FL1,22,1510,59,31,28,6.7
4680,Wilfred Ndidi,2017/2018,Leicester,England-Premier-League,EPL,33,2899,192,117,75,7.14
4681,Wilfred Ndidi,2016/2017,Leicester,Europe-UEFA-Champions-League,UCL,4,360,27,16,11,7.15
4682,Wilfred Ndidi,2016/2017,Leicester,England-Premier-League,EPL,17,1522,136,59,77,7.26
4683,Wilfred Ndidi,2016/2017,Genk,Europe-UEFA-Europa-League,UEL,6,540,30,20,10,8.19
4684,Gabriel Jesus,2017/2018,Manchester Ci..,Europe-UEFA-Champions-League,UCL,9,618,27,5,22,6.81
4685,Gabriel Jesus,2017/2018,Manchester Ci..,England-Premier-League,EPL,29,1673,66,21,45,7.05
4686,Gabriel Jesus,2016/2017,Manchester Ci..,England-Premier-League,EPL,10,651,22,8,14,7.48
4687,Gabriel Jesus,2016,Palmeiras,Brazil-Brasileirão,BSA,27,2319,172,51,121,7.43
4688,Gabriel Jesus,2015,Palmeiras,Brazil-Brasileirão,BSA,20,1300,59,22,37,6.8
4689,Youri Tielemans,2017/2018,Monaco,Europe-UEFA-Champions-League,UCL,4,311,13,7,6,6.79
4690,Youri Tielemans,2017/2018,Monaco,France-Ligue-1,FL1,27,1567,50,28,22,6.84
4691,Youri Tielemans,2016/2017,Anderlecht,Europe-UEFA-Europa-League,UEL,11,917,28,15,13,7.33
4692,Youri Tielemans,2015/2016,Anderlecht,Europe-UEFA-Europa-League,UEL,9,496,8,3,5,6.49
4693,Youri Tielemans,2014/2015,Anderlecht,Europe-UEFA-Champions-League,UCL,6,471,12,8,4,7.02
4694,Youri Tielemans,2014/2015,Anderlecht,Europe-UEFA-Europa-League,UEL,2,161,4,-,4,6.71
4695,Youri Tielemans,2013/2014,Anderlecht,Europe-UEFA-Champions-League,UCL,4,190,2,-,2,5.9
4696,Dawid Kownacki,2017/2018,Sampdoria,Italy-Serie-A,ISA,22,811,58,31,27,6.51
4697,Dawid Kownacki,2015/2016,Lech Poznan,Europe-UEFA-Europa-League,UEL,4,210,10,2,8,6.33
4698,Hamza Mendyl,2017/2018,Lille,France-Ligue-1,FL1,12,851,15,6,9,6.31
4699,Hamza Mendyl,2016/2017,Lille,France-Ligue-1,FL1,1,11,-,-,-,6.16
4700,Albert Guðmundsson,2017/2018,PSV Eindhoven,,NE,9,176,2,1,1,6.55
4701,Marcus Rashford,2017/2018,Manchester Un..,Europe-UEFA-Champions-League,UCL,8,345,10,3,7,6.94
4702,Marcus Rashford,2017/2018,Manchester Un..,England-Premier-League,EPL,35,1810,43,18,25,6.76
4703,Marcus Rashford,2016/2017,Manchester Un..,England-Premier-League,EPL,32,1703,28,4,24,6.58
4704,Marcus Rashford,2016/2017,Manchester Un..,Europe-UEFA-Europa-League,UEL,11,737,10,2,8,6.72
4705,Marcus Rashford,2015/2016,Manchester Un..,Europe-UEFA-Europa-League,UEL,3,226,7,3,4,7.48
4706,Marcus Rashford,2015/2016,Manchester Un..,England-Premier-League,EPL,11,862,21,3,18,6.94
4707,Marcus Rashford,2016,England,International-European-Championship,UEC,2,21,-,-,-,6.47
4708,Ismaïla Sarr,2017/2018,Rennes,France-Ligue-1,FL1,24,1866,43,11,32,6.92
4709,Ismaïla Sarr,2016/2017,Metz,France-Ligue-1,FL1,31,1941,71,25,46,6.7
4710,Federico Valverde,2017/2018,Deportivo La ..,,SLL,24,1230,29,15,14,6.32
4711,Achraf Hakimi,2017/2018,Real Madrid,Spain-La-Liga,SLL,9,757,19,9,10,7.34
4712,Achraf Hakimi,2017/2018,Real Madrid,Europe-UEFA-Champions-League,UCL,2,180,2,1,1,6.29
4713,Francis Uzoho,2017/2018,Deportivo La ..,,SLL,2,180,1,-,1,7.1
4714,Trent Alexander-Arnold,2017/2018,Liverpool,Europe-UEFA-Champions-League,UCL,10,821,7,2,5,7.07
4715,Trent Alexander-Arnold,2017/2018,Liverpool,England-Premier-League,EPL,19,1576,22,5,17,7.02
4716,Trent Alexander-Arnold,2016/2017,Liverpool,England-Premier-League,EPL,7,166,1,-,1,6.2
4717,Kylian Mbappé,2017/2018,Paris Saint G..,Europe-UEFA-Champions-League,UCL,8,658,6,2,4,7.91
4718,Kylian Mbappé,2017/2018,Paris Saint G..,France-Ligue-1,FL1,27,2097,20,8,12,7.54
4719,Kylian Mbappé,2017/2018,Monaco,France-Ligue-1,FL1,1,75,-,-,-,7.51
4720,Kylian Mbappé,2016/2017,Monaco,Europe-UEFA-Champions-League,UCL,9,536,13,1,12,7.16
4721,Kylian Mbappé,2016/2017,Monaco,France-Ligue-1,FL1,29,1501,41,8,33,7.22
4722,Kylian Mbappé,2015/2016,Monaco,Europe-UEFA-Europa-League,UEL,1,34,1,-,1,6.09
4723,Kylian Mbappé,2015/2016,Monaco,France-Ligue-1,FL1,11,288,6,1,5,6.34
4724,Aleksandar Kolarov,2017/2018,Roma,Italy-Serie-A,ISA,35,3061,84,54,30,7.52
4725,Aleksandar Kolarov,2017/2018,Roma,Europe-UEFA-Champions-League,UCL,12,1080,25,18,7,7.32
4726,Aleksandar Kolarov,2016/2017,Manchester Ci..,Europe-UEFA-Champions-League,UCL,6,540,22,17,5,7.02
4727,Aleksandar Kolarov,2016/2017,Manchester Ci..,England-Premier-League,EPL,29,2533,124,83,41,7.3
4728,Aleksandar Kolarov,2015/2016,Manchester Ci..,Europe-UEFA-Champions-League,UCL,6,392,12,5,7,6.84
4729,Aleksandar Kolarov,2015/2016,Manchester Ci..,England-Premier-League,EPL,29,2282,72,47,25,7.14
4730,Aleksandar Kolarov,2014/2015,Manchester Ci..,Europe-UEFA-Champions-League,UCL,4,183,5,5,-,6.62
4731,Aleksandar Kolarov,2014/2015,Manchester Ci..,England-Premier-League,EPL,21,1486,45,25,20,7.32
4732,Aleksandar Kolarov,2013/2014,Manchester Ci..,Europe-UEFA-Champions-League,UCL,7,531,13,10,3,7.0
4733,Aleksandar Kolarov,2013/2014,Manchester Ci..,England-Premier-League,EPL,30,1971,53,38,15,7.12
4734,Aleksandar Kolarov,2012/2013,Manchester Ci..,Europe-UEFA-Champions-League,UCL,5,166,5,1,4,6.59
4735,Aleksandar Kolarov,2012/2013,Manchester Ci..,England-Premier-League,EPL,20,1051,43,20,23,6.8
4736,Aleksandar Kolarov,2011/2012,Manchester Ci..,Europe-UEFA-Champions-League,UCL,5,280,13,6,7,7.03
4737,Aleksandar Kolarov,2011/2012,Manchester Ci..,England-Premier-League,EPL,12,821,22,13,9,7.18
4738,Aleksandar Kolarov,2010/2011,Manchester Ci..,England-Premier-League,EPL,24,1717,34,14,20,6.89
4739,Aleksandar Kolarov,2009/2010,Lazio,Italy-Serie-A,ISA,33,2926,52,27,25,7.21
4740,Antonio Rukavina,2017/2018,Villarreal,Spain-La-Liga,SLL,17,1270,20,9,11,6.56
4741,Antonio Rukavina,2017/2018,Villarreal,Europe-UEFA-Europa-League,UEL,3,270,4,3,1,6.59
4742,Antonio Rukavina,2016/2017,Villarreal,Spain-La-Liga,SLL,4,271,6,4,2,6.51
4743,Antonio Rukavina,2016/2017,Villarreal,Europe-UEFA-Europa-League,UEL,6,540,8,3,5,6.57
4744,Antonio Rukavina,2015/2016,Villarreal,Spain-La-Liga,SLL,18,1346,21,10,11,6.61
4745,Antonio Rukavina,2015/2016,Villarreal,Europe-UEFA-Europa-League,UEL,10,887,10,5,5,7.07
4746,Antonio Rukavina,2014/2015,Villarreal,Spain-La-Liga,SLL,21,1408,31,6,25,6.54
4747,Antonio Rukavina,2014/2015,Villarreal,Europe-UEFA-Europa-League,UEL,4,285,2,1,1,6.51
4748,Antonio Rukavina,2013/2014,Valladolid,Spain-La-Liga,SLL,34,3062,35,15,20,6.79
4749,Antonio Rukavina,2012/2013,Valladolid,Spain-La-Liga,SLL,37,3315,39,12,27,6.66
4750,Yann Sommer,2017/2018,Borussia M.Gl..,Germany-Bundesliga,GB,30,2627,11,10,1,6.79
4751,Yann Sommer,2016/2017,Borussia M.Gl..,Germany-Bundesliga,GB,34,3060,8,8,-,6.65
4752,Yann Sommer,2016/2017,Borussia M.Gl..,Europe-UEFA-Champions-League,UCL,6,540,2,1,1,6.69
4753,Yann Sommer,2016/2017,Borussia M.Gl..,Europe-UEFA-Europa-League,UEL,4,360,4,4,-,7.05
4754,Yann Sommer,2015/2016,Borussia M.Gl..,Germany-Bundesliga,GB,32,2880,16,15,1,6.63
4755,Yann Sommer,2015/2016,Borussia M.Gl..,Europe-UEFA-Champions-League,UCL,6,540,3,2,1,6.53
4756,Yann Sommer,2014/2015,Borussia M.Gl..,Germany-Bundesliga,GB,34,3060,19,18,1,7.08
4757,Yann Sommer,2014/2015,Borussia M.Gl..,Europe-UEFA-Europa-League,UEL,8,720,6,6,-,6.9
4758,Yann Sommer,2016,Switzerland,International-European-Championship,UEC,4,360,2,2,-,7.06
4759,Yann Sommer,2013/2014,FC Basel 1893,Europe-UEFA-Champions-League,UCL,6,540,-,-,-,6.71
4760,Yann Sommer,2013/2014,FC Basel 1893,Europe-UEFA-Europa-League,UEL,6,540,2,2,-,7.6
4761,Yann Sommer,2012/2013,FC Basel 1893,Europe-UEFA-Europa-League,UEL,14,1260,5,5,-,6.99
4762,Yann Sommer,2011/2012,FC Basel 1893,Europe-UEFA-Champions-League,UCL,8,720,-,-,-,6.89
4763,Roman Bürki,2017/2018,Borussia Dort..,Germany-Bundesliga,GB,33,2970,10,8,2,6.58
4764,Roman Bürki,2017/2018,Borussia Dort..,Europe-UEFA-Europa-League,UEL,4,360,2,2,-,6.11
4765,Roman Bürki,2017/2018,Borussia Dort..,Europe-UEFA-Champions-League,UCL,6,540,2,2,-,6.51
4766,Roman Bürki,2016/2017,Borussia Dort..,Germany-Bundesliga,GB,27,2430,10,9,1,6.67
4767,Roman Bürki,2016/2017,Borussia Dort..,Europe-UEFA-Champions-League,UCL,8,720,4,3,1,6.5
4768,Roman Bürki,2015/2016,Borussia Dort..,Germany-Bundesliga,GB,33,2970,9,9,-,6.56
4769,Roman Bürki,2015/2016,Borussia Dort..,Europe-UEFA-Europa-League,UEL,2,180,-,-,-,7.32
4770,Roman Bürki,2014/2015,Freiburg,Germany-Bundesliga,GB,34,3060,19,18,1,7.09
4771,Gregor Kobel,2017/2018,Hoffenheim,,UEL,1,90,-,-,-,6.33
4772,Yvon Mvogo,2017/2018,RasenBallspor..,Germany-Bundesliga,GB,1,90,-,-,-,6.25
4773,Yvon Mvogo,2016/2017,BSC Young Boy..,Europe-UEFA-Europa-League,UEL,6,540,-,-,-,6.39
4774,Yvon Mvogo,2014/2015,BSC Young Boy..,Europe-UEFA-Europa-League,UEL,7,630,-,-,-,6.86
4775,Stephan Lichtsteiner,2017/2018,Juventus,Italy-Serie-A,ISA,27,1715,44,23,21,6.59
4776,Stephan Lichtsteiner,2017/2018,Juventus,Europe-UEFA-Champions-League,UCL,2,102,2,1,1,6.88
4777,Stephan Lichtsteiner,2016/2017,Juventus,Italy-Serie-A,ISA,26,1871,40,17,23,6.65
4778,Stephan Lichtsteiner,2016/2017,Juventus,Europe-UEFA-Champions-League,UCL,1,73,1,1,-,6.69
4779,Stephan Lichtsteiner,2015/2016,Juventus,Italy-Serie-A,ISA,26,1832,37,16,21,6.72
4780,Stephan Lichtsteiner,2015/2016,Juventus,Europe-UEFA-Champions-League,UCL,6,526,11,6,5,6.8
4781,Stephan Lichtsteiner,2014/2015,Juventus,Italy-Serie-A,ISA,32,2452,74,39,35,6.94
4782,Stephan Lichtsteiner,2014/2015,Juventus,Europe-UEFA-Champions-League,UCL,13,1169,37,12,25,6.8
4783,Stephan Lichtsteiner,2016,Switzerland,International-European-Championship,UEC,4,360,5,3,2,6.62
4784,Stephan Lichtsteiner,2013/2014,Juventus,Italy-Serie-A,ISA,27,2121,58,32,26,6.93
4785,Stephan Lichtsteiner,2013/2014,Juventus,Europe-UEFA-Champions-League,UCL,3,223,2,1,1,6.12
4786,Stephan Lichtsteiner,2013/2014,Juventus,Europe-UEFA-Europa-League,UEL,4,206,8,5,3,6.54
4787,Stephan Lichtsteiner,2014,Switzerland,International-FIFA-World-Cup,WC,4,360,3,3,-,6.91
4788,Stephan Lichtsteiner,2012/2013,Juventus,Italy-Serie-A,ISA,28,2074,33,12,21,6.94
4789,Stephan Lichtsteiner,2012/2013,Juventus,Europe-UEFA-Champions-League,UCL,6,506,14,10,4,6.83
4790,Stephan Lichtsteiner,2011/2012,Juventus,Italy-Serie-A,ISA,35,2966,60,36,24,6.97
4791,Stephan Lichtsteiner,2010/2011,Lazio,Italy-Serie-A,ISA,34,2918,34,20,14,7.05
4792,Stephan Lichtsteiner,2009/2010,Lazio,Italy-Serie-A,ISA,33,2423,48,22,26,6.75
4793,Johan Djourou,2017/2018,Antalyaspor,Turkey-Super-Lig,TS,18,1515,51,35,16,6.77
4794,Johan Djourou,2016/2017,Hamburger SV,Germany-Bundesliga,GB,14,1142,66,45,21,6.43
4795,Johan Djourou,2015/2016,Hamburger SV,Germany-Bundesliga,GB,26,2293,112,71,41,6.77
4796,Johan Djourou,2014/2015,Hamburger SV,Germany-Bundesliga,GB,32,2805,204,139,65,7.05
4797,Johan Djourou,2016,Switzerland,International-European-Championship,UEC,4,360,9,5,4,6.71
4798,Johan Djourou,2013/2014,Hamburger SV,Germany-Bundesliga,GB,22,1894,148,102,46,7.18
4799,Johan Djourou,2014,Switzerland,International-FIFA-World-Cup,WC,4,360,6,2,4,6.86
4800,Johan Djourou,2012/2013,Hannover 96,Germany-Bundesliga,GB,14,1205,52,39,13,7.0
4801,Johan Djourou,2012/2013,Hannover 96,Europe-UEFA-Europa-League,UEL,2,180,8,6,2,6.77
4802,Johan Djourou,2011/2012,Arsenal,Europe-UEFA-Champions-League,UCL,4,171,4,1,3,5.84
4803,Johan Djourou,2011/2012,Arsenal,England-Premier-League,EPL,18,1167,27,19,8,6.55
4804,Johan Djourou,2010/2011,Arsenal,Europe-UEFA-Champions-League,UCL,6,540,13,10,3,6.94
4805,Johan Djourou,2010/2011,Arsenal,England-Premier-League,EPL,22,1796,78,45,33,6.97
4806,Johan Djourou,2009/2010,Arsenal,England-Premier-League,EPL,1,28,-,-,-,6.51
4807,Ricardo Rodríguez,2017/2018,AC Milan,Italy-Serie-A,ISA,34,3006,67,33,34,6.7
4808,Ricardo Rodríguez,2017/2018,AC Milan,Europe-UEFA-Europa-League,UEL,7,545,24,14,10,7.08
4809,Ricardo Rodríguez,2016/2017,Wolfsburg,Germany-Bundesliga,GB,24,2019,65,33,32,6.72
4810,Ricardo Rodríguez,2015/2016,Wolfsburg,Germany-Bundesliga,GB,24,2067,81,47,34,7.1
4811,Ricardo Rodríguez,2015/2016,Wolfsburg,Europe-UEFA-Champions-League,UCL,9,736,13,7,6,7.05
4812,Ricardo Rodríguez,2014/2015,Wolfsburg,Germany-Bundesliga,GB,26,2294,133,85,48,7.72
4813,Ricardo Rodríguez,2014/2015,Wolfsburg,Europe-UEFA-Europa-League,UEL,9,786,32,20,12,7.3
4814,Ricardo Rodríguez,2016,Switzerland,International-European-Championship,UEC,4,360,6,1,5,7.19
4815,Ricardo Rodríguez,2013/2014,Wolfsburg,Germany-Bundesliga,GB,34,3060,187,107,80,8.01
4816,Ricardo Rodríguez,2014,Switzerland,International-FIFA-World-Cup,WC,4,360,11,8,3,7.98
4817,Ricardo Rodríguez,2012/2013,Wolfsburg,Germany-Bundesliga,GB,24,1718,65,41,24,7.15
4818,Ricardo Rodríguez,2011/2012,Wolfsburg,Germany-Bundesliga,GB,17,1530,42,23,19,6.91
4819,Fabian Schär,2017/2018,Deportivo La ..,Spain-La-Liga,SLL,25,2220,83,45,38,6.82
4820,Fabian Schär,2016/2017,Hoffenheim,Germany-Bundesliga,GB,6,284,9,4,5,6.35
4821,Fabian Schär,2015/2016,Hoffenheim,Germany-Bundesliga,GB,24,1728,76,40,36,6.67
4822,Fabian Schär,2014/2015,FC Basel 1893,Europe-UEFA-Champions-League,UCL,7,597,15,7,8,6.95
4823,Fabian Schär,2016,Switzerland,International-European-Championship,UEC,4,360,12,8,4,7.44
4824,Fabian Schär,2013/2014,FC Basel 1893,Europe-UEFA-Champions-League,UCL,6,540,17,11,6,7.61
4825,Fabian Schär,2013/2014,FC Basel 1893,Europe-UEFA-Europa-League,UEL,2,162,10,6,4,6.8
4826,Fabian Schär,2014,Switzerland,International-FIFA-World-Cup,WC,2,180,5,4,1,7.5
4827,Fabian Schär,2012/2013,FC Basel 1893,Europe-UEFA-Europa-League,UEL,13,1117,24,14,10,7.5
4828,Michael Lang,2017/2018,FC Basel 1893,Europe-UEFA-Champions-League,UCL,8,720,18,7,11,7.23
