,Player,Season,Team,Tournament-fullname,Tournament,Country,Position,DoB(Age),Caps,Goals,Club,Club-Country,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating,Total_Shots,OutOfBox,SixYardBox,PenaltyArea,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total_Dribbles,UnsuccessfulTouches,Dispossessed,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interceptions,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,Saves_In_SixYardBox,Saves_In_PenaltyArea,Saves_From_OutOfBox,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key_Passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists,Captain_Flag,Age,Chetan_Flag,Deshbhakti_Flag
44,Mario Mandžukic,2010/2011,Wolfsburg,Germany-Bundesliga,GB,Croatia,FW,21 May 1986 (aged 32),82.0,30.0,Juventus,Italy,24,1475,52.0,29.0,23.0,6.96,40.0,8.0,5.0,27.0,8.0,3.0,4.0,1.0,16.0,17.0,33.0,18.0,31.0,26.0,10.0,36.0,21.0,39.0,54.0,6.0,0.0,23.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,9.0,11.0,281.0,159.0,23.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,32.0,1.0,0.0
45,Nabil Dirar,2017/2018,Fenerbahce,Turkey-Super-Lig,TS,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,29,2278,100.0,39.0,61.0,7.13,30.0,18.0,2.0,10.0,4.0,1.0,2.0,1.0,16.0,49.0,65.0,58.0,53.0,40.0,24.0,64.0,27.0,27.0,71.0,4.0,0.0,1.0,17.0,5.0,5.0,35.0,0.0,0.0,0.0,0.0,1256.0,29.0,21.0,965.0,241.0,49.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,32.0,0.0,0.0
46,Nabil Dirar,2016/2017,Monaco,Europe-UEFA-Champions-League,UCL,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,7,235,10.0,5.0,5.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,17.0,2.0,5.0,10.0,2.0,12.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,129.0,1.0,10.0,98.0,20.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
47,Nabil Dirar,2016/2017,Monaco,France-Ligue-1,FL1,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,18,865,28.0,16.0,12.0,6.84,13.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0,12.0,26.0,38.0,21.0,22.0,17.0,11.0,28.0,8.0,8.0,18.0,2.0,0.0,0.0,4.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,435.0,14.0,13.0,342.0,66.0,24.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,32.0,0.0,0.0
48,Nabil Dirar,2015/2016,Monaco,Europe-UEFA-Europa-League,UEL,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,3,114,2.0,0.0,2.0,6.57,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,4.0,3.0,0.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,1.0,41.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0
49,Nabil Dirar,2015/2016,Monaco,France-Ligue-1,FL1,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,20,1559,62.0,28.0,34.0,7.2,20.0,6.0,2.0,12.0,2.0,1.0,1.0,0.0,19.0,37.0,56.0,45.0,40.0,40.0,8.0,48.0,20.0,28.0,35.0,2.0,1.0,4.0,14.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,623.0,14.0,26.0,442.0,141.0,30.0,8.0,22.0,4.0,0.0,1.0,0.0,0.0,4.0,9.0,0.0,32.0,0.0,0.0
50,Nabil Dirar,2014/2015,Monaco,Europe-UEFA-Champions-League,UCL,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,9,603,23.0,9.0,14.0,6.75,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,16.0,16.0,18.0,15.0,6.0,21.0,11.0,14.0,21.0,1.0,0.0,4.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,227.0,6.0,2.0,178.0,41.0,9.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0
51,Nabil Dirar,2014/2015,Monaco,France-Ligue-1,FL1,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,27,1275,45.0,21.0,24.0,6.55,12.0,4.0,1.0,7.0,2.0,1.0,1.0,0.0,17.0,17.0,34.0,26.0,27.0,36.0,14.0,50.0,12.0,25.0,28.0,3.0,1.0,1.0,16.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,587.0,14.0,15.0,444.0,114.0,18.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,0.0,0.0
52,Nabil Dirar,2013/2014,Monaco,France-Ligue-1,FL1,Morocco,DF,25 February 1986 (aged 32),34.0,3.0,Fenerbahçe,Turkey,11,321,4.0,1.0,3.0,6.5,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,7.0,12.0,5.0,7.0,9.0,1.0,10.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,126.0,1.0,4.0,89.0,32.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,0.0,0.0
53,Jakub Błaszczykowski,2017/2018,Wolfsburg,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,9,521,17.0,9.0,8.0,6.56,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,6.0,14.0,5.0,13.0,12.0,7.0,19.0,5.0,8.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,178.0,11.0,5.0,121.0,41.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
54,Jakub Błaszczykowski,2016/2017,Wolfsburg,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,28,1693,32.0,15.0,17.0,6.71,11.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,12.0,35.0,22.0,15.0,56.0,22.0,78.0,56.0,34.0,24.0,2.0,0.0,2.0,32.0,1.0,6.0,18.0,0.0,0.0,0.0,0.0,755.0,40.0,42.0,536.0,137.0,19.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0
55,Jakub Błaszczykowski,2015/2016,Fiorentina,Italy-Serie-A,ISA,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,15,761,4.0,1.0,3.0,6.56,8.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,10.0,4.0,14.0,13.0,10.0,17.0,11.0,28.0,14.0,12.0,6.0,1.0,0.0,2.0,4.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,416.0,5.0,16.0,335.0,60.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
56,Jakub Błaszczykowski,2015/2016,Fiorentina,Europe-UEFA-Europa-League,UEL,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,5,249,3.0,1.0,2.0,6.39,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,11.0,4.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,91.0,4.0,1.0,69.0,17.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
57,Jakub Błaszczykowski,2014/2015,Borussia Dort..,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,13,599,15.0,4.0,11.0,6.67,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,17.0,26.0,8.0,6.0,12.0,12.0,24.0,11.0,16.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,311.0,7.0,13.0,227.0,64.0,15.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
58,Jakub Błaszczykowski,2014/2015,Borussia Dort..,Europe-UEFA-Champions-League,UCL,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,3,47,1.0,1.0,0.0,6.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,2.0,1.0,34.0,6.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
59,Jakub Błaszczykowski,2016,Poland,International-European-Championship,UEC,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,5,385,5.0,1.0,4.0,7.53,6.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0,11.0,13.0,6.0,7.0,18.0,12.0,30.0,1.0,9.0,5.0,0.0,0.0,0.0,2.0,1.0,5.0,10.0,0.0,0.0,0.0,0.0,145.0,3.0,4.0,119.0,19.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
60,Jakub Błaszczykowski,2013/2014,Borussia Dort..,Europe-UEFA-Champions-League,UCL,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,6,343,12.0,5.0,7.0,6.74,7.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,8.0,11.0,8.0,4.0,12.0,9.0,5.0,10.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,139.0,4.0,2.0,95.0,38.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
61,Jakub Błaszczykowski,2013/2014,Borussia Dort..,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,16,791,16.0,8.0,8.0,6.69,14.0,6.0,0.0,8.0,2.0,0.0,2.0,0.0,9.0,18.0,27.0,11.0,25.0,13.0,20.0,33.0,8.0,16.0,8.0,0.0,0.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,387.0,8.0,6.0,286.0,87.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,0.0
62,Jakub Błaszczykowski,2012/2013,Borussia Dort..,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,27,1946,33.0,12.0,21.0,7.5,49.0,13.0,3.0,33.0,11.0,3.0,8.0,0.0,36.0,40.0,76.0,21.0,44.0,63.0,21.0,84.0,23.0,45.0,23.0,1.0,0.0,5.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,834.0,21.0,9.0,669.0,135.0,40.0,6.0,34.0,2.0,0.0,1.0,0.0,0.0,7.0,10.0,0.0,32.0,1.0,0.0
63,Jakub Błaszczykowski,2012/2013,Borussia Dort..,Europe-UEFA-Champions-League,UCL,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,10,714,7.0,2.0,5.0,6.74,14.0,4.0,1.0,9.0,1.0,1.0,0.0,0.0,9.0,11.0,20.0,9.0,8.0,16.0,9.0,25.0,7.0,13.0,7.0,1.0,0.0,1.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,277.0,2.0,6.0,202.0,67.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0
64,Jakub Błaszczykowski,2012,Poland,International-European-Championship,UEC,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,3,270,8.0,5.0,3.0,7.24,6.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,5.0,7.0,6.0,5.0,3.0,4.0,7.0,3.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,59.0,18.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0
65,Jakub Błaszczykowski,2011/2012,Borussia Dort..,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,29,1988,31.0,15.0,16.0,7.51,39.0,11.0,0.0,28.0,6.0,0.0,5.0,1.0,36.0,53.0,89.0,31.0,33.0,62.0,47.0,109.0,40.0,43.0,25.0,0.0,0.0,14.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,757.0,16.0,24.0,569.0,148.0,55.0,11.0,44.0,2.0,0.0,0.0,1.0,0.0,6.0,9.0,0.0,32.0,1.0,0.0
66,Jakub Błaszczykowski,2011/2012,Borussia Dort..,Europe-UEFA-Champions-League,UCL,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,5,176,5.0,1.0,4.0,6.6,7.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,4.0,8.0,4.0,4.0,7.0,4.0,11.0,5.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,67.0,27.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0
67,Jakub Błaszczykowski,2010/2011,Borussia Dort..,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,29,1544,13.0,6.0,7.0,6.82,36.0,15.0,1.0,20.0,3.0,1.0,2.0,0.0,21.0,15.0,36.0,24.0,29.0,49.0,23.0,72.0,24.0,35.0,26.0,0.0,0.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,523.0,17.0,9.0,373.0,124.0,18.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,1.0,0.0
68,Jakub Błaszczykowski,2009/2010,Borussia Dort..,Germany-Bundesliga,GB,Poland,MF,14 December 1985 (aged 32),97.0,19.0,Wolfsburg,Germany,32,2407,23.0,6.0,17.0,7.22,32.0,14.0,1.0,17.0,1.0,0.0,1.0,0.0,54.0,48.0,102.0,0.0,50.0,91.0,43.0,134.0,53.0,47.0,40.0,4.0,0.0,5.0,16.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,809.0,21.0,21.0,583.0,184.0,39.0,11.0,28.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,32.0,1.0,0.0
69,Román Torres,2018,Seattle Sound..,USA-Major-League-Soccer,UMLS,Panama,DF,20 March 1986 (aged 32),109.0,10.0,Seattle Sounders FC,United States,5,390,16.0,11.0,5.0,6.24,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,15.0,5.0,1.0,3.0,1.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,205.0,14.0,28.0,138.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
70,Román Torres,2017,Seattle Sound..,USA-Major-League-Soccer,UMLS,Panama,DF,20 March 1986 (aged 32),109.0,10.0,Seattle Sounders FC,United States,27,2148,79.0,58.0,21.0,6.77,22.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,4.0,33.0,9.0,42.0,33.0,8.0,30.0,6.0,1.0,1.0,112.0,13.0,2.0,6.0,0.0,0.0,0.0,0.0,969.0,112.0,133.0,640.0,84.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,0.0,0.0
71,Román Torres,2016,Seattle Sound..,USA-Major-League-Soccer,UMLS,Panama,DF,20 March 1986 (aged 32),109.0,10.0,Seattle Sounders FC,United States,13,1125,41.0,27.0,14.0,6.86,12.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,18.0,6.0,24.0,26.0,6.0,12.0,2.0,0.0,1.0,44.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,510.0,70.0,82.0,302.0,56.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
72,Román Torres,2015,Seattle Sound..,USA-Major-League-Soccer,UMLS,Panama,DF,20 March 1986 (aged 32),109.0,10.0,Seattle Sounders FC,United States,4,315,11.0,4.0,7.0,7.18,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,5.0,11.0,17.0,4.0,4.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,16.0,10.0,82.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0
73,Cheikh N'Doye,2017/2018,Birmingham,England-Championship,EC,Senegal,MF,29 March 1986 (aged 32),23.0,3.0,Birmingham City,England,37,2391,336.0,195.0,141.0,6.57,45.0,12.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,26.0,28.0,25.0,31.0,56.0,30.0,27.0,52.0,5.0,1.0,2.0,65.0,13.0,1.0,15.0,0.0,0.0,0.0,0.0,881.0,33.0,49.0,520.0,279.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0
74,Cheikh N'Doye,2016/2017,Angers,France-Ligue-1,FL1,Senegal,MF,29 March 1986 (aged 32),23.0,3.0,Birmingham City,England,33,2911,400.0,269.0,131.0,7.34,88.0,23.0,4.0,61.0,5.0,1.0,4.0,0.0,7.0,10.0,17.0,60.0,47.0,54.0,27.0,81.0,27.0,34.0,64.0,5.0,1.0,1.0,71.0,14.0,1.0,22.0,0.0,0.0,0.0,0.0,1221.0,40.0,42.0,763.0,376.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,32.0,0.0,0.0
75,Cheikh N'Doye,2015/2016,Angers,France-Ligue-1,FL1,Senegal,MF,29 March 1986 (aged 32),23.0,3.0,Birmingham City,England,32,2775,329.0,220.0,109.0,7.32,68.0,21.0,4.0,43.0,9.0,3.0,6.0,0.0,27.0,18.0,45.0,37.0,58.0,61.0,24.0,85.0,34.0,46.0,73.0,5.0,2.0,2.0,91.0,9.0,1.0,23.0,0.0,0.0,0.0,0.0,1132.0,27.0,44.0,720.0,341.0,24.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,32.0,0.0,0.0
76,Soslan Dzhanayev,2017/2018,Rubin Kazan,Russia-Premier-League,RPL,Russia,GK,13 March 1987 (aged 31),1.0,0.0,Rubin Kazan,Russia,18,1613,4.0,4.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,42.0,2.0,27.0,13.0,403.0,95.0,202.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
77,Soslan Dzhanayev,2016/2017,FC Rostov,Russia-Premier-League,RPL,Russia,GK,13 March 1987 (aged 31),1.0,0.0,Rubin Kazan,Russia,13,1170,2.0,2.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,34.0,2.0,22.0,10.0,305.0,89.0,171.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
78,Soslan Dzhanayev,2016/2017,FC Rostov,Europe-UEFA-Champions-League,UCL,Russia,GK,13 March 1987 (aged 31),1.0,0.0,Rubin Kazan,Russia,6,540,1.0,1.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,16.0,11.0,162.0,57.0,98.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
79,Soslan Dzhanayev,2015/2016,FC Rostov,Russia-Premier-League,RPL,Russia,GK,13 March 1987 (aged 31),1.0,0.0,Rubin Kazan,Russia,30,2700,11.0,10.0,1.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,70.0,4.0,36.0,30.0,673.0,194.0,384.0,91.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
80,Krzysztof Mączyński,2016,Poland,0,UEC,Poland,MF,23 May 1987 (aged 31),31.0,2.0,Legia Warsaw,Poland,4,334,12.0,7.0,5.0,6.51,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,7.0,5.0,12.0,3.0,3.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,150.0,4.0,6.0,123.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
81,Bartosz Białkowski,2017/2018,Ipswich,England-Championship,EC,Poland,GK,6 July 1987 (aged 30),1.0,0.0,Ipswich Town,England,45,4050,22.0,22.0,0.0,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,153.0,9.0,75.0,69.0,1326.0,396.0,754.0,173.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
82,Bartosz Białkowski,2016/2017,Ipswich,England-Championship,EC,Poland,GK,6 July 1987 (aged 30),1.0,0.0,Ipswich Town,England,44,3960,10.0,9.0,1.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,124.0,4.0,65.0,55.0,1297.0,380.0,831.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
83,Bartosz Białkowski,2015/2016,Ipswich,England-Championship,EC,Poland,GK,6 July 1987 (aged 30),1.0,0.0,Ipswich Town,England,20,1800,1.0,1.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,70.0,4.0,40.0,26.0,702.0,211.0,462.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
84,Bartosz Białkowski,2014/2015,Ipswich,England-Championship,EC,Poland,GK,6 July 1987 (aged 30),1.0,0.0,Ipswich Town,England,33,2960,7.0,5.0,2.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,73.0,3.0,42.0,28.0,1054.0,382.0,636.0,36.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
85,Shinji Kagawa,2017/2018,Borussia Dort..,Germany-Bundesliga,GB,Japan,MF,17 March 1989 (aged 29),89.0,29.0,Borussia Dortmund,Germany,19,1166,17.0,2.0,15.0,6.81,24.0,5.0,3.0,16.0,5.0,2.0,3.0,0.0,15.0,9.0,24.0,24.0,12.0,32.0,9.0,41.0,6.0,17.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,727.0,34.0,18.0,602.0,73.0,22.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,1.0,0.0
86,Shinji Kagawa,2017/2018,Borussia Dort..,Europe-UEFA-Champions-League,UCL,Japan,MF,17 March 1989 (aged 29),89.0,29.0,Borussia Dortmund,Germany,5,402,4.0,3.0,1.0,6.73,11.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,12.0,4.0,3.0,3.0,6.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,242.0,13.0,8.0,201.0,20.0,10.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,29.0,1.0,0.0
87,Shinji Kagawa,2016/2017,Borussia Dort..,Germany-Bundesliga,GB,Japan,MF,17 March 1989 (aged 29),89.0,29.0,Borussia Dortmund,Germany,21,1259,25.0,12.0,13.0,6.82,20.0,5.0,2.0,13.0,1.0,0.0,1.0,0.0,10.0,18.0,28.0,32.0,19.0,11.0,8.0,19.0,11.0,25.0,16.0,3.0,0.0,3.0,14.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,681.0,26.0,13.0,555.0,87.0,35.0,2.0,33.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,29.0,1.0,0.0
88,Shinji Kagawa,2016/2017,Borussia Dort..,Europe-UEFA-Champions-League,UCL,Japan,MF,17 March 1989 (aged 29),89.0,29.0,Borussia Dortmund,Germany,5,369,5.0,1.0,4.0,7.35,6.0,1.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,7.0,7.0,4.0,7.0,2.0,4.0,6.0,2.0,8.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,209.0,15.0,2.0,169.0,23.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,29.0,1.0,0.0
